Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
251;13.819095;2750.000000;5557527.272727
252;14.447236;2875.000000;5315895.652174
253;13.740578;2734.375000;5589284.571429
254;14.447236;2875.000000;5315895.652174
255;14.368719;2859.375000;5344944.262295
256;14.211683;2828.125000;5404004.419890
257;15.389447;3062.500000;4990432.653061
258;15.467965;3078.125000;4965100.507614
259;14.604271;2906.250000;5258735.483871
260;13.897613;2765.625000;5526128.813559
261;14.761307;2937.500000;5202791.489362
262;15.546482;3093.750000;4940024.242424
263;16.331658;3250.000000;4702523.076923
264;13.897613;2765.625000;5526128.813559
265;14.682789;2921.875000;5230613.903743
266;15.232412;3031.250000;5041880.412371
267;15.467965;3078.125000;4965100.507614
268;14.133166;2812.500000;5434026.666667
269;14.211683;2828.125000;5404004.419890
270;14.211683;2828.125000;5404004.419890
271;14.211683;2828.125000;5404004.419890
272;14.290201;2843.750000;5374312.087912
273;13.662060;2718.750000;5621406.896552
274;13.269472;2640.625000;5787720.710059
275;14.133166;2812.500000;5434026.666667
276;14.290201;2843.750000;5374312.087912
277;14.368719;2859.375000;5344944.262295
278;15.153894;3015.625000;5068004.145078
279;14.368719;2859.375000;5344944.262295
280;14.368719;2859.375000;5344944.262295
281;13.583543;2703.125000;5653900.578035
282;14.133166;2812.500000;5434026.666667
283;14.447236;2875.000000;5315895.652174
284;14.682789;2921.875000;5230613.903743
285;13.662060;2718.750000;5621406.896552
286;13.819095;2750.000000;5557527.272727
287;14.447236;2875.000000;5315895.652174
288;13.426508;2671.875000;5720028.070175
289;14.290201;2843.750000;5374312.087912
290;13.426508;2671.875000;5720028.070175
291;14.290201;2843.750000;5374312.087912
292;13.740578;2734.375000;5589284.571429
293;14.054648;2796.875000;5464384.357542
294;13.426508;2671.875000;5720028.070175
295;14.211683;2828.125000;5404004.419890
296;14.133166;2812.500000;5434026.666667
297;14.054648;2796.875000;5464384.357542
298;14.918342;2968.750000;5148025.263158
299;16.096106;3203.125000;4771340.487805
