Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
223;31.956658;6359.375000;2403255.036855
224;33.134422;6593.750000;2317831.279621
225;34.076633;6781.250000;2253743.778802
226;34.626256;6890.625000;2217970.068027
227;32.427764;6453.125000;2368340.920097
228;31.956658;6359.375000;2403255.036855
229;32.349246;6437.500000;2374089.320388
230;32.270729;6421.875000;2379865.693431
231;32.898869;6546.875000;2334426.730310
232;30.935930;6156.250000;2482550.253807
233;32.427764;6453.125000;2368340.920097
234;32.663317;6500.000000;2351261.538462
235;31.878141;6343.750000;2409174.384236
236;33.055905;6578.125000;2323336.817102
237;32.898869;6546.875000;2334426.730310
238;33.919598;6750.000000;2264177.777778
239;33.998116;6765.625000;2258948.729792
240;33.369975;6640.625000;2301470.117647
241;32.584799;6484.375000;2356927.228916
242;32.820352;6531.250000;2340011.483254
243;32.977387;6562.500000;2328868.571429
244;32.663317;6500.000000;2351261.538462
245;31.642588;6296.875000;2427108.684864
246;32.506281;6468.750000;2362620.289855
247;31.799623;6328.125000;2415122.962963
248;33.369975;6640.625000;2301470.117647
249;33.369975;6640.625000;2301470.117647
250;32.977387;6562.500000;2328868.571429
251;32.035176;6375.000000;2397364.705882
252;32.977387;6562.500000;2328868.571429
253;32.192211;6406.250000;2385670.243902
254;33.684045;6703.125000;2280011.188811
255;32.270729;6421.875000;2379865.693431
256;32.898869;6546.875000;2334426.730310
257;32.741834;6515.625000;2345623.021583
258;32.584799;6484.375000;2356927.228916
259;32.427764;6453.125000;2368340.920097
260;32.898869;6546.875000;2334426.730310
261;33.369975;6640.625000;2301470.117647
262;32.506281;6468.750000;2362620.289855
263;32.898869;6546.875000;2334426.730310
264;33.134422;6593.750000;2317831.279621
265;32.584799;6484.375000;2356927.228916
266;34.076633;6781.250000;2253743.778802
267;33.527010;6671.875000;2290690.398126
268;33.998116;6765.625000;2258948.729792
269;33.841080;6734.375000;2269431.090487
270;32.898869;6546.875000;2334426.730310
271;33.448492;6656.250000;2296067.605634
272;33.448492;6656.250000;2296067.605634
273;33.212940;6609.375000;2312351.773050
274;33.134422;6593.750000;2317831.279621
275;33.291457;6625.000000;2306898.113208
276;33.134422;6593.750000;2317831.279621
277;33.055905;6578.125000;2323336.817102
278;33.055905;6578.125000;2323336.817102
279;33.605528;6687.500000;2285338.317757
280;32.898869;6546.875000;2334426.730310
281;33.448492;6656.250000;2296067.605634
282;33.762563;6718.750000;2274708.837209
283;33.605528;6687.500000;2285338.317757
284;34.076633;6781.250000;2253743.778802
285;33.605528;6687.500000;2285338.317757
286;33.291457;6625.000000;2306898.113208
287;33.134422;6593.750000;2317831.279621
288;33.055905;6578.125000;2323336.817102
289;32.898869;6546.875000;2334426.730310
290;34.390704;6843.750000;2233161.643836
291;38.630653;7687.500000;1988058.536585
292;32.584799;6484.375000;2356927.228916
293;32.663317;6500.000000;2351261.538462
294;33.055905;6578.125000;2323336.817102
295;33.055905;6578.125000;2323336.817102
296;32.035176;6375.000000;2397364.705882
297;34.390704;6843.750000;2233161.643836
298;33.369975;6640.625000;2301470.117647
299;33.291457;6625.000000;2306898.113208
