Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
191;0.314070;62.500000;244531200.000000
192;0.549623;109.375000;139732114.285714
193;0.392588;78.125000;195624960.000000
194;0.549623;109.375000;139732114.285714
195;0.471106;93.750000;163020800.000000
196;0.706658;140.625000;108680533.333333
197;0.471106;93.750000;163020800.000000
198;0.471106;93.750000;163020800.000000
199;0.785176;156.250000;97812480.000000
200;0.471106;93.750000;163020800.000000
201;0.628141;125.000000;122265600.000000
202;0.392588;78.125000;195624960.000000
203;0.314070;62.500000;244531200.000000
204;0.471106;93.750000;163020800.000000
205;0.549623;109.375000;139732114.285714
206;0.314070;62.500000;244531200.000000
207;0.314070;62.500000;244531200.000000
208;0.549623;109.375000;139732114.285714
209;0.706658;140.625000;108680533.333333
210;0.628141;125.000000;122265600.000000
211;0.628141;125.000000;122265600.000000
212;0.392588;78.125000;195624960.000000
213;0.235553;46.875000;326041600.000000
214;0.706658;140.625000;108680533.333333
215;0.471106;93.750000;163020800.000000
216;0.235553;46.875000;326041600.000000
217;0.628141;125.000000;122265600.000000
218;0.314070;62.500000;244531200.000000
219;0.392588;78.125000;195624960.000000
220;0.471106;93.750000;163020800.000000
221;0.549623;109.375000;139732114.285714
222;0.549623;109.375000;139732114.285714
223;0.392588;78.125000;195624960.000000
224;0.392588;78.125000;195624960.000000
225;0.549623;109.375000;139732114.285714
226;0.628141;125.000000;122265600.000000
227;0.235553;46.875000;326041600.000000
228;0.549623;109.375000;139732114.285714
229;0.471106;93.750000;163020800.000000
230;0.785176;156.250000;97812480.000000
231;0.471106;93.750000;163020800.000000
232;0.392588;78.125000;195624960.000000
233;0.706658;140.625000;108680533.333333
234;0.549623;109.375000;139732114.285714
235;0.471106;93.750000;163020800.000000
236;0.314070;62.500000;244531200.000000
237;0.471106;93.750000;163020800.000000
238;0.157035;31.250000;489062400.000000
239;0.471106;93.750000;163020800.000000
240;0.628141;125.000000;122265600.000000
241;0.628141;125.000000;122265600.000000
242;0.628141;125.000000;122265600.000000
243;0.863693;171.875000;88920436.363636
244;1.099246;218.750000;69866057.142857
245;0.628141;125.000000;122265600.000000
246;1.334799;265.625000;57536752.941176
247;0.942211;187.500000;81510400.000000
248;1.020729;203.125000;75240369.230769
249;0.706658;140.625000;108680533.333333
250;0.392588;78.125000;195624960.000000
251;0.471106;93.750000;163020800.000000
252;0.549623;109.375000;139732114.285714
253;0.549623;109.375000;139732114.285714
254;0.863693;171.875000;88920436.363636
255;0.392588;78.125000;195624960.000000
256;1.177764;234.375000;65208320.000000
257;0.706658;140.625000;108680533.333333
258;0.471106;93.750000;163020800.000000
259;0.471106;93.750000;163020800.000000
260;0.628141;125.000000;122265600.000000
261;0.235553;46.875000;326041600.000000
262;0.549623;109.375000;139732114.285714
263;1.177764;234.375000;65208320.000000
264;0.942211;187.500000;81510400.000000
265;0.706658;140.625000;108680533.333333
266;0.314070;62.500000;244531200.000000
267;0.471106;93.750000;163020800.000000
268;0.549623;109.375000;139732114.285714
269;0.549623;109.375000;139732114.285714
270;0.392588;78.125000;195624960.000000
271;0.471106;93.750000;163020800.000000
272;0.471106;93.750000;163020800.000000
273;0.706658;140.625000;108680533.333333
274;0.392588;78.125000;195624960.000000
275;0.314070;62.500000;244531200.000000
276;0.628141;125.000000;122265600.000000
277;0.628141;125.000000;122265600.000000
278;0.628141;125.000000;122265600.000000
279;0.628141;125.000000;122265600.000000
280;0.235553;46.875000;326041600.000000
